iteration,position,value
360,57,0.24237
360,63,0.24963
360,69,0.26079
360,75,0.25614
360,81,0.2526
360,87,0.234
360,93,0.24144
360,99,0.2381
360,105,0.24182
360,111,0.24591
360,117,0.25837
360,123,0.29408
360,127,0.29799
367,3,0.33463
367,9,0.18843
367,15,0.14899
367,21,0.14304
367,27,0.15253
367,33,0.18192
367,39,0.1888
367,45,0.22098
367,51,0.21856
367,57,0.23158
367,63,0.23772
367,69,0.25353
367,75,0.24888
367,81,0.25465
367,87,0.25019
367,93,0.24479
367,99,0.25707
367,105,0.24721
367,111,0.274
367,117,0.29185
367,123,0.29502
367,127,0.30636
374,3,0.33761
374,9,0.18992
374,15,0.15067
374,21,0.14379
374,27,0.1635
374,33,0.16704
374,39,0.19308
374,45,0.21373
374,51,0.22117
374,57,0.22693
374,63,0.22991
374,69,0.23512
374,75,0.22731
374,81,0.21782
374,87,0.21391
374,93,0.22842
374,99,0.22898
374,105,0.24516
374,111,0.27716
374,117,0.30041
374,123,0.32571
374,127,0.33929
381,3,0.32794
381,9,0.1862
381,15,0.16016
381,21,0.14974
381,27,0.16109
381,33,0.16815
381,39,0.19736
381,45,0.19959
381,51,0.22563
381,57,0.24275
381,63,0.24051
381,69,0.23717
381,75,0.24442
381,81,0.24926
381,87,0.23754
381,93,0.25112
381,99,0.26823
381,105,0.26897
381,111,0.28106
381,117,0.29929
381,123,0.31027
381,127,0.32254
388,3,0.3564
388,9,0.19085
388,15,0.15197
388,21,0.15848
388,27,0.16853
388,33,0.19159
388,39,0.2074
388,45,0.23233
388,51,0.24479
388,57,0.24777
388,63,0.25632
388,69,0.25465
388,75,0.26302
388,81,0.25744
388,87,0.24293
388,93,0.24089
388,99,0.24647
388,105,0.25279
388,111,0.26023
388,117,0.28906
388,123,0.30283
388,127,0.32031
395,3,0.3244
395,9,0.18341
395,15,0.14695
395,21,0.14118
395,27,0.15588
395,33,0.16964
395,39,0.18452
395,45,0.21447
395,51,0.22414
395,57,0.23196
395,63,0.23735
395,69,0.25167
395,75,0.24647
395,81,0.24088
395,87,0.23847
395,93,0.2301
395,99,0.23493
395,105,0.2381
395,111,0.24163
395,117,0.24702
395,123,0.28293
395,127,0.29688
399,3,0.29818
399,9,0.17969
399,15,0.15234
399,21,0.12109
399,27,0.13281
399,33,0.15625
399,39,0.16406
399,45,0.17839
399,51,0.21224
399,57,0.24479
399,63,0.2487
399,69,0.26172
399,75,0.29297
399,81,0.29948
399,87,0.28776
399,93,0.3138
399,99,0.29297
399,105,0.32552
399,111,0.29427
399,117,0.28255
399,123,0.28125
399,127,0.3125
